Bestselling author and teacher. www.markmatousek.com	6		
Arianna Huffington's Associate Editor	1		
I write about behavioral psychology, habit formation, and perf...	28		
Writer and blogger, Motherese	5		
Michelle Cove is the Executive Director of MEDIAGIRLS, a nonpr...	10		
Cancerhawk.com	1		
Retired United Methodist Clergy	1		
Poet, novelist, nonfiction writer, playwright and performer	3		
Syndicated Columnist with GateHouse Media, author of The Art o...	3		
Writing and Business Coach, Speaker, and Author of 'Being Human'	4		
Mary Wald is the founder of TheCommunity.com, recent escapee f...	1		
Writer -- Teacher -- Speaker  markwguay.me	1		
Real World Issues, Academic Insights	1		
CEO, Manatt Digital Media	1		
Author of The Get Real Diet, Board-Certified Health Coach, Gra...	2		
Author of Glamourous Life (2018), Black Irish, WISEGAL	1		
Executive Director, Sanctuary for Families	1		
Personal Finance writer, Your Finances Simplified	5		
Show Creator, World Changers Television, Founder Billions Risi...	1		
But, then what?	1		
I tell stories and drink wine.	1		
Photographer; 'Love Ever After' Project	1		
Health and Wellness Activist, Author	17		
Patch.com editor and Author, 'A Legacy of Madness'	5		
Jenny From the Blog at TheSuburbanJungle.com - Humorist - Gen ...	29		
Law professor, school board member, dad	1		
"Author of \"Stuff White People Like\" and \"Whiter Shades of Pale\""	2		
Completion Consultant, Author, Soul Listener	1		
BookFilter creator	27		
"\"I can't bring myself to watch it,\" I answered."	1		
I can't say that anymore.	1		
Mayor of Baltimore	1		
Founder, KindeaLabs	1		
Bestselling Author, Yoga and Meditation Teacher	1		
VP for WeConnectFashion	1		
Writer and attorney	1		
High school librarian and sometimes writer in Trenton, GA	1		
Former British ambassador to the United States, France and Tur...	1		
Courtney Macavinta, Co-founder & CEO, The Respect Institute	1		
Co-owner, fagabond.com	1		
Former Prime Minister of the United Kingdom; UN Special Envoy ...	2		
Designers, Hey Lady	1		
Founder, Buzz Marketing Group	2		
Health writer	5		
Executive Coach and Life Strategist	1		
Co-Founder & CEO of WeRecover, the world's first rehab booking...	1		
Author, To Sing Frogs and The Marvelous Journey Home	12		
Founder, HitchedPic	1		
Chairman, American Institute of Stress	1		
Writing on global health & social accountability	1		
Editor of the Organic Wine Journal	1		
Executive Vice President for Health and Policy, EcoHealth Alli...	3		
Founder and President, the Skout Group	1		
Author, journalist, and troublemaker	5		
Writer/Blogger of all your fan-tastic's + Dj (Pelau) of divers...	2		
Executive Director of California and Managing Director of Glob...	1		
Feminist, Stylist, Writer, Gray Rebel, Soul-Detective	1		
Writer, tween whisperer, toddler wrangler.	4		
Co-host, 'Adam Carolla Show';  host, 'Alison Rosen Is Your New...	1		
Writer, editor, puppy lover	4		
Music Writer | Guitar Enthusiast	1		
Founder, the TRAINOR Center	3		
Executive Director of the National Coalition to Abolish the De...	1		
Student, Seattle University	1		
To feel something.	1		
actress and producer.	1		
Author, National Geographic's 100 Best Volunteer Vacations	35		
Sociologist, writer, co-founder of WorldShift International	15		
Psychotherapist, Professor, Author	12		
soulful vegan author/advocate	7		
Professional Coach, Freelance writer - health, fitness, psycho...	1		
Asset Protection and Estate Planning Attorney, Author, TV Lega...	9		
Founder, DC Counseling and Psychotherapy Center	12		
Assistant professor of African and Black Atlantic History, For...	1		
Magazine editor and freelance writer	1		
Food & Nutrition Expert	11		
Psychotherapist, writer, poet, photographer	11		
www.stressipedia.com, Author of 'The Joy of Stress'	2		
Dating Coach & Style Consultant at thelovetrep.com, Ed.M.	2		
Evolutionary biologist and author	5		
Faith Deficit, fundraiser, blogger	1		
Blogger, author	2		
Executive Producer, Creator, Writer	1		
Vice President and Director of the Energy & Climate Program, N...	1		
Blogger, Parent, Community Manager	6		
"Writer, lifestyle blog, \"She Loves Nice Things\""	5		
Award-winning conductor, writer, producer and educator.	1		
Author and family doctor turned childhood feeding specialist	7		
Coach, speaker, performance artist, mom	1		
Mom, Writer, Teacher, Small Business Owner	2		
Blogger, cancer survivor	1		
Writer, Editor, and Non-Profit President	2		
Associate Professor, Mercer University School of Law	1		
Aesthetician, Makeup Artist	1		
Best-Selling Author, Speaker, Strategic Consultant, Founder Da...	11		
Editorial Intern, Healthy Living	1		
Mom, writer, doer of laundry	4		
Activist, blogger	1		
Physician, venture capitalist and healthcare entrepreneur	1		
Founder and Executive Director, Heal The World Foundation, Nig...	1		
Founder of Hayo Publishing Studio	2		
Anchor and reporter	2		
Marketer and writer	1		
CEO of Rich20Something	1		
Blogger, Mommy Greenest	26		
Founder and Executive Director of The Center for Mind-Body Med...	1		
Associate editor, Dance Spirit and Pointe magazines	3		
"Author of Colorado Camping, Denver Post \"Around Colorado\" colu..."	10		
Senior Advisor, Natural Resources Defense Council	1		
Former Administrator, United States Agency for International D...	1		
"Author, \"The Down and Dirty Guide to Camping With Kids\""	1		
Luxury lifestyle journalist residing in New York City.	1		
CMO - OMMediaGroup.com	2		
Author of The Detour and The Spanish Bow	1		
Divorce Lawyer, Entrepreneur, Mother of Two	9		
Founder and Director of Reflections Yoga	3		
Explorer	1		
Managing Editor, Healthy Living	5		
Deputy Executive Director, PFLAG National	2		
CEO, Consumers Union; Publisher, Consumer Reports	1		
psychologist, public radio producer/host KSFR 101.1fm	9		
Editor-In-Chief of JohnnyJet.com	1		
Psychotherapist, TV Producer	3		
President, Elizabeth Birch Company/Global Out	1		
Writer, Ph.D. candidate	1		
Communication Expert, Author	3		
Radiologist and Chief of Nuclear Medicine, Kaiser Permanente	3		
JOWY Productions	7		
Founding Executive Director, National Center for Transgender E...	1		
Online lifestyle magazine for men	2		
Senior Editor, The Huffington Post Post	1		
writer, mother, Foreign Service spouse	1		
News Anchor, Talk Show Host, Author, Mom, Wife, Soul Seeker	2		
Medical Student	1		
Divorce Strategist, Realtor, Manager of Chaos	4		
Founder and CEO, powersolution.com	1		
Political economist, climate change professional, sustainabili...	1		
Professor of epidemiology & population health, Albert Eins...	2		
Psychotherapist, Success Architect and Owner - www.girlsjustwa...	1		
Global CEO at Y&R	1		
Retired serial entrepreneur, author, educator and creator of t...	1		
BRAND MARKETING & PR STRATEGIST; ARTIST DEVELOPMENT & MANAGEMENT	1		
Founder & CEO, Soolip	2		
Get inspired. Plan your trip. Pack your bags.	45		
CafeMom is the meting place for moms	100		
writer, journalist - Milwaukee	4		
Journalist and human rights activist	2		
Formerly an editor of the New York Times Styles section	1		
Executive director, Class Action Watch	1		
Personal Injury Lawyer; Author and Civil Rights Activist	9		
Cofounder, GLOBAL MEANING INSTITUTE	4		
Rapper and entrepreneuer	1		
Marketing Manager, I Do Foundation	4		
Cruise journalist and consumer advocate	5		
Fortune columnist and best-selling author of business books	1		
Clinical Neuropsychologist; Lecturer on Psychology, Dept. of P...	3		
New York Times best-selling author, wellness activist and canc...	5		
Board member of the Trans United Fund	5		
Author/illustrator	10		
Reporter/Teacher/Consultant	1		
Author of The Afterlife of Billy Fingers, Former Chiropractor	1		
Writer living vicariously through myself.	1		
Songwriter, writer and performer	1		
Executive Director of Student Services, RSC Your College Prep ...	1		
Psychotherapist and Re-partnering Coach	7		
Chief, Gynecologic Cancer and Breast Cancer Services, UCSD Dep...	1		
Member, Oxford Martin Commission for Future Generations and Di...	1		
"Award-winning blogger at \"An Empowered Spirit\""	4		
Associate Professor of Philosophy, Saint Louis University	1		
Oceans Program Director, Center for Biological Diversity	1		
JM is an innovative technology leader who practices mindfulness .	1		
CEO and Founder, The Salup Group, Co-Founder FIT+LOVE	1		
Founder and CEO, Cheapism.com	1		
CEO PeakPlate.com, foodie, activist, Photographer, writer	1		
Let today be the last day we joke that we are stupid or crazy. It's not clever to pretend we hate what we love, and it wasn't wrong study it.	1		
Partner, GoransonBain	1		
Chef, Cookbook Author, Busy Mom	61		
Fashion Writer & Style Blogger	2		
Founding Chief Executive Officer, Common Threads	3		
Founder, Cook for Good	11		
Marketing coordinator, JustGive; traveler, photographer	2		
Author, Mental Coach	1		
Founder and President of AdoptAClassroom.org	1		
Founder of the One Moment Company	2		
Documentary filmmaker and freelance cinematographer and producer	1		
Best-Selling Cookbook Author, Chef, Motivational Speaker	23		
Associate Professor of English, University of Richmond	1		
Registered Dietitian, Health Counselor	17		
Senior Manager, Consumer Strategy & Insights @ AB-InBev	1		
Director, writer, and producer	4		
Founder of TheInnerRevolution.Org, creator of Beth Green TV & ...	6		
Co-Founder and CEO of Clique Media Group	1		
Retired NBA player; Founder, All 4 Kids Foundation	1		
Professor, NYU Wagner	1		
Freelance Sports Writer	2		
Competitive Eater, Bodybuilder, Owner of Bear's Smokehouse	1		
Founder, AliveAndKickn.org	5		
For more than 50 years, we've been working toward one global m...	1		
New York Times bestselling author and founder of BornFitness	1		
Executive Director of the New York Committee for Occupational ...	1		
A Travel Writer.	1		
Dylan Gadino is the founder and editor of Laughspin.com	1		
W Magazine	13		
Author, Journalist, Filmmaker	1		
Husband, dad, strategy consultant, start-up advisor	5		
Founder, YogaFit Training Systems Worldwide	1		
Harvard Law Student	1		
Resident Fellow in Islamic Law at Yale Law School	2		
Editor and Columnist for Shape Magazine, Corporate Wellness Di...	10		
Licensed professional counselor and parenting coach	4		
Senior Policy Researcher, Mercy Corps	1		
Photojournalist and Film Maker	3		
Professional Flexibility Expert/Martial Artist	6		
Singer/songwriter; Television host	2		
Founder, BUREAU OF TRADE	1		
Luxury need not be pricey, but it must always be indulgent.	5		
Founder of the online children's bookstore at onepotato.net	4		
Supermodel, Actress, Author, 'Beauty, Disrupted'	5		
Senior Writer and Investigative Reporter, The Huffington Post	1		
Celebrity nutrition, fitness, and mindset expert	17		
'Body Intelligence - Harness Your Body's Energies for Your Bes...	10		
Writer, Breast Cancer Survivor, Reiki Master, Occasional Actress	7		
Fly.com	14		
Founder, Gimme the Good Stuff, Inc.	12		
Freelance writer and blogger, Sweetbitter	1		
Co-founder, Outsports.com	2		
Award-winning humorist and former National Lampoon editor, Ste...	1		
Author, How to Look Expensive,www.HowtoLookExpensive.com	5		
"Author of \"Unabrow\""	1		
Founder & Executive Director, LitWorld	2		
Osi shares her knowledge in Yoga and Ayurveda lifestyle practi...	9		
Editor, TheRooneyReport.com	2		
Keynote Speaker • Corporate Trainer • Happiness in the Workpla...	15		
Student at Northwestern University's Medill School of Journalism	1		
French journalist, author and documentary film director	1		
Law professor, author, former prosecutor	1		
"This blueprint for China's future signals the most momentous shift in direction since the death of Mao and Deng Xiaoping's reform and opening up in 1978. Not a leader to rest on the laurels of his country's remarkable success so far in rising to the top ranks of the global economy, Xi wants to leap over the \"middle-income trap\" in which development becomes stuck in a low-wage manufacturing export economy. To do that, he needs to avoid, in his own words, the \"Thucydides trap\" of conflict between China as a rising power and the U.S. as the established power so instability does not disrupt growth prospects. (continued)"	1		
Christine Arylo is a best-selling author & founder of the inte...	2		
Drummer of 'Lez Zeppelin'; Founder and owner of Wendy Kidd Ent...	1		
Writer, SXSW Comedy	2		
I'm an author, founder and Executive Director of Prison Yoga +...	6		
Author, research psychologist and gender scholar	57		
Psychologist, TV Personality, Author	1		
U.S. Representative from Oregon	1		
One Iowa New Media Coordinator	1		
President, National Alliance to End Homelessness	1		
Author and Professional Speaker	2		
Sports and travel writer	4		
President, Personalized Lifestyle Medicine Institute	9		
Executive Director, the Travis Manion Foundation	1		
Celebrity stylist and television personality	1		
Family law attorney	1		
Actor, Author, Acting Coach	1		
Special projects editor, beso.com	1		
Author, 'The Forest House,' 'The Territory of Men'	1		
Tom Morris is one of the most active public philosophers in th...	4		
Director of International Advocacy, InterAction	3		
Blogger and photographer, Ottsworld.com	2		
TheVJ.com, Founder Current TV. Past President NY Times TV	1		
Husband, writer, coffee aficionado and Lutheran pastor	1		
Psychotherapist. Amazon #1 Bestselling Author. Wife. Mom. Step...	5		
Oakland resident, social justice avocate, adjunct professor, h...	1		
